season,round,driver_id,qualifying_position,q1,q2,q3
2022,7,ricciardo,14,1:13.338,1:12.964,
2022,7,mick_schumacher,15,1:13.469,1:13.081,
2022,7,albon,16,1:13.611,,
2022,7,gasly,17,1:13.660,,
2022,7,stroll,18,1:13.678,,
2022,7,latifi,19,1:14.403,,
2022,7,zhou,20,1:15.606,,
2022,8,leclerc,1,1:42.865,1:42.046,1:41.359
2022,8,perez,2,1:42.733,1:41.955,1:41.641
2022,8,max_verstappen,3,1:42.722,1:42.227,1:41.706
2022,8,sainz,4,1:42.957,1:42.088,1:41.814
2022,8,russell,5,1:43.754,1:43.281,1:42.712
2022,8,gasly,6,1:43.268,1:43.129,1:42.845
2022,8,hamilton,7,1:43.939,1:43.182,1:42.924
2022,8,tsunoda,8,1:43.595,1:43.376,1:43.056
2022,8,vettel,9,1:43.279,1:43.268,1:43.091
2022,8,alonso,10,1:44.083,1:43.360,1:43.173
2022,8,norris,11,1:44.237,1:43.398,
2022,8,ricciardo,12,1:44.437,1:43.574,
2022,8,ocon,13,1:43.903,1:43.585,
2022,8,zhou,14,1:43.777,1:43.790,
2022,8,bottas,15,1:44.478,1:44.444,
2022,8,kevin_magnussen,16,1:44.643,,
2022,8,albon,17,1:44.719,,
2022,8,latifi,18,1:45.367,,
2022,8,stroll,19,1:45.371,,
2022,8,mick_schumacher,20,1:45.775,,
2022,9,max_verstappen,1,1:32.219,1:23.746,1:21.299
2022,9,alonso,2,1:32.277,1:24.848,1:21.944
2022,9,sainz,3,1:32.781,1:25.197,1:22.096
2022,9,hamilton,4,1:33.841,1:25.543,1:22.891
2022,9,kevin_magnussen,5,1:32.957,1:26.254,1:22.960
2022,9,mick_schumacher,6,1:33.707,1:25.684,1:23.356
2022,9,ocon,7,1:33.012,1:26.135,1:23.529
2022,9,russell,8,1:33.160,1:24.950,1:23.557
2022,9,ricciardo,9,1:33.636,1:26.375,1:23.749
2022,9,zhou,10,1:33.692,1:26.116,1:24.030
2022,9,bottas,11,1:33.689,1:26.788,
2022,9,albon,12,1:34.047,1:26.858,
2022,9,perez,13,1:33.929,1:33.127,
2022,9,norris,14,1:34.066,,
2022,9,leclerc,15,1:33.008,,
2022,9,gasly,16,1:34.492,,
2022,9,vettel,17,1:34.512,,
2022,9,stroll,18,1:35.532,,
2022,9,latifi,19,1:35.660,,
2022,9,tsunoda,20,1:36.575,,
2022,10,sainz,1,1:40.190,1:41.602,1:40.983
2022,10,max_verstappen,2,1:39.129,1:40.655,1:41.055
2022,10,leclerc,3,1:39.846,1:41.247,1:41.298
2022,10,perez,4,1:40.521,1:42.513,1:41.616
2022,10,hamilton,5,1:40.428,1:41.062,1:41.995
2022,10,norris,6,1:41.515,1:41.821,1:42.084
2022,10,alonso,7,1:41.598,1:42.209,1:42.116
2022,10,russell,8,1:40.028,1:41.725,1:42.161
2022,10,zhou,9,1:40.791,1:42.640,1:42.719
2022,10,latifi,10,1:41.998,1:43.273,2:03.095
2022,10,gasly,11,1:41.680,1:43.702,
2022,10,bottas,12,1:41.396,1:44.232,
2022,10,tsunoda,13,1:41.893,1:44.311,
2022,10,ricciardo,14,1:41.933,1:44.355,
2022,10,ocon,15,1:41.730,1:45.190,
2022,10,albon,16,1:42.078,,
2022,10,kevin_magnussen,17,1:42.159,,
2022,10,vettel,18,1:42.666,,
2022,10,mick_schumacher,19,1:42.708,,
2022,10,stroll,20,1:43.430,,
2022,11,max_verstappen,1,1:05.852,1:05.374,1:04.984
2022,11,leclerc,2,1:05.419,1:05.287,1:05.013
2022,11,sainz,3,1:05.660,1:05.576,1:05.066
2022,11,russell,4,1:06.235,1:05.697,1:05.431
2022,11,ocon,5,1:06.468,1:05.993,1:05.726
2022,11,kevin_magnussen,6,1:06.366,1:05.894,1:05.879
2022,11,mick_schumacher,7,1:06.405,1:06.151,1:06.011
2022,11,alonso,8,1:06.016,1:06.082,1:06.103
2022,11,hamilton,9,1:06.079,1:05.475,1:13.151
2022,11,gasly,10,1:06.589,1:06.160,
2022,11,albon,11,1:06.516,1:06.230,
2022,11,bottas,12,1:06.442,1:06.319,
2022,11,perez,13,1:06.143,1:06.458,
2022,11,tsunoda,14,1:06.463,1:06.851,
2022,11,norris,15,1:06.330,1:25.847,
2022,11,ricciardo,16,1:06.613,,
2022,11,stroll,17,1:06.847,,
2022,11,zhou,18,1:06.901,,
2022,11,latifi,19,1:07.003,,
2022,11,vettel,20,1:07.083,,
2022,12,leclerc,1,1:31.727,1:31.216,1:30.872
2022,12,max_verstappen,2,1:31.891,1:31.990,1:31.176
2022,12,perez,3,1:32.354,1:32.120,1:31.335
2022,12,hamilton,4,1:33.041,1:32.274,1:31.765
2022,12,norris,5,1:32.672,1:32.777,1:32.032
2022,12,russell,6,1:33.109,1:32.633,1:32.131
2022,12,alonso,7,1:32.819,1:32.631,1:32.552
2022,12,tsunoda,8,1:33.394,1:32.836,1:32.780
2022,12,sainz,9,1:32.297,1:31.081,
2022,12,kevin_magnussen,10,1:32.756,1:32.649,
2022,12,ricciardo,11,1:33.404,1:32.922,
2022,12,ocon,12,1:33.346,1:33.048,
2022,12,bottas,13,1:33.034,1:33.052,
2022,12,vettel,14,1:33.285,1:33.276,
2022,12,albon,15,1:33.423,1:33.307,
2022,12,gasly,16,1:33.439,,
2022,12,stroll,17,1:33.439,,
2022,12,zhou,18,1:33.674,,
2022,12,mick_schumacher,19,1:33.701,,
2022,12,latifi,20,1:33.794,,
2022,13,russell,1,1:18.407,1:18.154,1:17.377
2022,13,sainz,2,1:18.434,1:17.946,1:17.421
2022,13,leclerc,3,1:18.806,1:17.768,1:17.567
2022,13,norris,4,1:18.653,1:18.121,1:17.769
2022,13,ocon,5,1:18.866,1:18.216,1:18.018
2022,13,alonso,6,1:18.716,1:17.904,1:18.078
2022,13,hamilton,7,1:18.374,1:18.035,1:18.142
2022,13,bottas,8,1:18.935,1:18.445,1:18.157
2022,13,ricciardo,9,1:18.775,1:18.198,1:18.379
2022,13,max_verstappen,10,1:18.509,1:17.703,1:18.823
2022,13,perez,11,1:19.118,1:18.516,
2022,13,zhou,12,1:18.973,1:18.573,
2022,13,kevin_magnussen,13,1:18.993,1:18.825,
2022,13,stroll,14,1:19.205,1:19.137,
2022,13,mick_schumacher,15,1:19.164,1:19.202,
2022,13,tsunoda,16,1:19.240,,
2022,13,albon,17,1:19.256,,
2022,13,vettel,18,1:19.273,,
2022,13,gasly,19,1:19.527,,
2022,13,latifi,20,1:19.570,,
2022,14,max_verstappen,1,1:44.581,1:44.723,1:43.665
2022,14,sainz,2,1:45.050,1:45.418,1:44.297
2022,14,perez,3,1:45.377,1:44.794,1:44.462
2022,14,leclerc,4,1:45.572,1:44.551,1:44.553
2022,14,ocon,5,1:46.039,1:45.475,1:45.180
2022,14,alonso,6,1:46.075,1:45.552,1:45.368
2022,14,hamilton,7,1:45.736,1:45.420,1:45.503
2022,14,russell,8,1:45.650,1:45.461,1:45.776
2022,14,albon,9,1:45.672,1:45.675,1:45.837
2022,14,norris,10,1:45.745,1:45.603,1:46.178
2022,14,ricciardo,11,1:46.212,1:45.767,
2022,14,gasly,12,1:46.183,1:45.827,
2022,14,zhou,13,1:46.178,1:46.085,
2022,14,stroll,14,1:46.256,1:46.611,
2022,14,mick_schumacher,15,1:46.342,1:47.718,
2022,14,vettel,16,1:46.344,,
2022,14,latifi,17,1:46.401,,
2022,14,kevin_magnussen,18,1:46.557,,
2022,14,tsunoda,19,1:46.692,,
2022,14,bottas,20,1:47.866,,
2022,15,max_verstappen,1,1:11.317,1:10.927,1:10.342
2022,15,leclerc,2,1:11.443,1:10.988,1:10.363
2022,15,sainz,3,1:11.767,1:10.814,1:10.434
2022,15,hamilton,4,1:11.331,1:11.075,1:10.648
2022,15,perez,5,1:11.641,1:11.314,1:11.077
2022,15,russell,6,1:11.561,1:10.824,1:11.147
2022,15,norris,7,1:11.556,1:11.116,1:11.174
2022,15,mick_schumacher,8,1:11.741,1:11.420,1:11.442
2022,15,tsunoda,9,1:11.427,1:11.428,1:12.556
2022,15,stroll,10,1:11.568,1:11.416,
2022,15,gasly,11,1:11.705,1:11.512,
2022,15,ocon,12,1:11.748,1:11.605,
2022,15,alonso,13,1:11.667,1:11.613,
2022,15,zhou,14,1:11.826,1:11.704,
2022,15,albon,15,1:11.695,1:11.802,
2022,15,bottas,16,1:11.961,,
2022,15,ricciardo,17,1:12.081,,
2022,15,kevin_magnussen,18,1:12.319,,
2022,15,vettel,19,1:12.391,,
2022,15,latifi,20,1:13.353,,
2022,16,leclerc,1,1:21.280,1:21.208,1:20.161
2022,16,max_verstappen,2,1:20.922,1:21.265,1:20.306
2022,16,sainz,3,1:21.348,1:20.878,1:20.429
2022,16,perez,4,1:21.495,1:21.358,1:21.206
2022,16,hamilton,5,1:22.048,1:21.708,1:21.524
2022,16,russell,6,1:21.785,1:21.747,1:21.542
2022,16,norris,7,1:22.130,1:21.831,1:21.584
2022,16,ricciardo,8,1:22.139,1:21.855,1:21.925
2022,16,gasly,9,1:22.010,1:22.062,1:22.648
2022,16,alonso,10,1:22.089,1:21.861,
2022,16,ocon,11,1:22.166,1:22.130,
2022,16,bottas,12,1:22.254,1:22.235,
2022,16,de_vries,13,1:22.567,1:22.471,
2022,16,zhou,14,1:22.003,1:22.577,
2022,16,tsunoda,15,1:22.020,,
2022,16,latifi,16,1:22.587,,
2022,16,vettel,17,1:22.636,,
2022,16,stroll,18,1:22.748,,
2022,16,kevin_magnussen,19,1:22.908,,
2022,16,mick_schumacher,20,1:23.005,,
2022,17,leclerc,1,1:54.129,1:52.343,1:49.412
2022,17,perez,2,1:54.404,1:52.818,1:49.434
2022,17,hamilton,3,1:53.161,1:52.691,1:49.466
2022,17,sainz,4,1:54.559,1:53.219,1:49.583
2022,17,alonso,5,1:55.360,1:53.127,1:49.966
2022,17,norris,6,1:55.914,1:53.942,1:50.584
2022,17,gasly,7,1:55.606,1:53.546,1:51.211
2022,17,max_verstappen,8,1:53.057,1:52.723,1:51.395
2022,17,kevin_magnussen,9,1:55.103,1:54.006,1:51.573
2022,17,tsunoda,10,1:55.314,1:53.848,1:51.983
2022,17,russell,11,1:54.633,1:54.012,
2022,17,stroll,12,1:55.629,1:54.211,
2022,17,mick_schumacher,13,1:55.736,1:54.370,
2022,17,vettel,14,1:55.602,1:54.380,
2022,17,zhou,15,1:55.375,1:55.518,
2022,17,bottas,16,1:56.083,,
2022,17,ricciardo,17,1:56.226,,
2022,17,ocon,18,1:56.337,,
2022,17,albon,19,1:56.985,,
2022,17,latifi,20,1:57.532,,
2022,18,max_verstappen,1,1:30.224,1:30.346,1:29.304
2022,18,leclerc,2,1:30.402,1:30.486,1:29.314
2022,18,sainz,3,1:30.336,1:30.444,1:29.361
2022,18,perez,4,1:30.622,1:29.925,1:29.709
2022,18,ocon,5,1:30.696,1:30.357,1:30.165
2022,18,hamilton,6,1:30.906,1:30.443,1:30.261
2022,18,alonso,7,1:30.603,1:30.343,1:30.322
2022,18,russell,8,1:30.865,1:30.465,1:30.389
2022,18,vettel,9,1:31.256,1:30.656,1:30.554
2022,18,norris,10,1:30.881,1:30.473,1:31.003
2022,18,ricciardo,11,1:30.880,1:30.659,
2022,18,bottas,12,1:31.226,1:30.709,
2022,18,tsunoda,13,1:31.130,1:30.808,
2022,18,zhou,14,1:30.894,1:30.953,
2022,18,mick_schumacher,15,1:31.152,1:31.439,
2022,18,albon,16,1:31.311,,
2022,18,gasly,17,1:31.322,,
2022,18,kevin_magnussen,18,1:31.352,,
2022,18,stroll,19,1:31.419,,
2022,18,latifi,20,1:31.511,,
2022,19,sainz,1,1:35.297,1:35.590,1:34.356
2022,19,leclerc,2,1:35.795,1:35.246,1:34.421
2022,19,max_verstappen,3,1:35.864,1:35.294,1:34.448
2022,19,perez,4,1:36.163,1:35.864,1:34.645
2022,19,hamilton,5,1:36.148,1:35.732,1:34.947
2022,19,russell,6,1:36.195,1:35.692,1:34.988
2022,19,stroll,7,1:36.860,1:36.032,1:35.598
2022,19,norris,8,1:36.465,1:36.341,1:35.690
2022,19,alonso,9,1:36.446,1:35.988,1:35.876
2022,19,bottas,10,1:36.746,1:36.321,1:36.319
2022,19,albon,11,1:36.932,1:36.368,
2022,19,vettel,12,1:36.695,1:36.398,
2022,19,gasly,13,1:36.577,1:36.740,
2022,19,zhou,14,1:36.656,1:36.970,
2022,19,tsunoda,15,1:36.808,1:37.147,
2022,19,kevin_magnussen,16,1:36.949,,
2022,19,ricciardo,17,1:37.046,,
2022,19,ocon,18,1:37.068,,
2022,19,mick_schumacher,19,1:37.111,,
2022,19,latifi,20,1:37.244,,
2022,20,max_verstappen,1,1:19.222,1:18.566,1:17.775
2022,20,russell,2,1:19.583,1:18.565,1:18.079
2022,20,hamilton,3,1:19.169,1:18.552,1:18.084
2022,20,perez,4,1:19.706,1:18.615,1:18.128
2022,20,sainz,5,1:19.566,1:18.560,1:18.351
2022,20,bottas,6,1:19.523,1:18.762,1:18.401
2022,20,leclerc,7,1:19.505,1:19.109,1:18.555
2022,20,norris,8,1:19.857,1:19.119,1:18.721
2022,20,alonso,9,1:20.006,1:19.272,1:18.939
2022,20,ocon,10,1:19.945,1:19.081,1:19.010
2022,20,ricciardo,11,1:20.279,1:19.325,
2022,20,zhou,12,1:20.283,1:19.476,
2022,20,tsunoda,13,1:19.907,1:19.589,
2022,20,gasly,14,1:20.256,1:19.672,
2022,20,kevin_magnussen,15,1:20.293,1:19.833,
2022,20,mick_schumacher,16,1:20.419,,
2022,20,vettel,17,1:20.419,,
2022,20,stroll,18,1:20.520,,
2022,20,albon,19,1:20.859,,
2022,20,latifi,20,1:21.167,,
2022,21,kevin_magnussen,1,1:13.954,1:11.410,1:11.674
2022,21,max_verstappen,2,1:13.625,1:10.881,1:11.877
2022,21,russell,3,1:14.427,1:11.318,1:12.059
2022,21,norris,4,1:13.106,1:11.377,1:12.263
2022,21,sainz,5,1:14.680,1:10.890,1:12.357
2022,21,ocon,6,1:14.663,1:11.587,1:12.425
2022,21,alonso,7,1:13.542,1:11.394,1:12.504
2022,21,hamilton,8,1:13.403,1:11.539,1:12.611
2022,21,perez,9,1:13.613,1:11.456,1:15.601
2022,21,leclerc,10,1:14.486,1:10.950,
2022,21,albon,11,1:14.324,1:11.631,
2022,21,gasly,12,1:14.371,1:11.675,
2022,21,vettel,13,1:13.597,1:11.678,
2022,21,ricciardo,14,1:14.931,1:12.140,
2022,21,stroll,15,1:14.398,1:12.210,
2022,21,latifi,16,1:15.095,,
2022,21,zhou,17,1:15.197,,
2022,21,bottas,18,1:15.486,,
2022,21,tsunoda,19,1:16.264,,
2022,21,mick_schumacher,20,1:16.361,,
2022,22,max_verstappen,1,1:24.754,1:24.622,1:23.824
2022,22,perez,2,1:24.820,1:24.419,1:24.052
2022,22,leclerc,3,1:25.211,1:24.517,1:24.092
2022,22,sainz,4,1:25.090,1:24.521,1:24.242
2022,22,hamilton,5,1:25.594,1:24.774,1:24.508
2022,22,russell,6,1:25.545,1:24.940,1:24.511
2022,22,norris,7,1:25.387,1:24.903,1:24.769
2022,22,ocon,8,1:25.735,1:25.007,1:24.830
2022,22,vettel,9,1:25.523,1:24.974,1:24.961
2022,22,ricciardo,10,1:25.766,1:25.068,1:25.045
2022,22,alonso,11,1:25.782,1:25.096,
2022,22,tsunoda,12,1:25.630,1:25.219,
2022,22,mick_schumacher,13,1:25.711,1:25.225,
2022,22,stroll,14,1:25.741,1:25.359,
2022,22,zhou,15,1:25.594,1:25.408,
2022,22,kevin_magnussen,16,1:25.834,,
2022,22,gasly,17,1:25.859,,
2022,22,bottas,18,1:25.892,,
2022,22,albon,19,1:26.028,,
2022,22,latifi,20,1:26.054,,
2023,1,max_verstappen,1,1:31.295,1:30.503,1:29.708
2023,1,perez,2,1:31.479,1:30.746,1:29.846
2023,1,leclerc,3,1:31.094,1:30.282,1:30.000
2023,1,sainz,4,1:30.993,1:30.515,1:30.154
2023,1,alonso,5,1:31.158,1:30.645,1:30.336
2023,1,russell,6,1:31.057,1:30.507,1:30.340
2023,1,hamilton,7,1:31.543,1:30.513,1:30.384
2023,1,stroll,8,1:31.184,1:31.127,1:30.836
2023,1,ocon,9,1:31.508,1:30.914,1:30.984
2023,1,hulkenberg,10,1:31.204,1:30.809,
2023,1,norris,11,1:31.652,1:31.381,
2023,1,bottas,12,1:31.504,1:31.443,
2023,1,zhou,13,1:31.615,1:31.473,
2023,1,tsunoda,14,1:31.400,1:32.510,
2023,1,albon,15,1:31.461,,
2023,1,sargeant,16,1:31.652,,
2023,1,kevin_magnussen,17,1:31.892,,
2023,1,piastri,18,1:32.101,,
2023,1,de_vries,19,1:32.121,,
2023,1,gasly,20,1:32.181,,
2023,2,perez,1,1:29.244,1:28.635,1:28.265
2023,2,leclerc,2,1:29.376,1:28.903,1:28.420
2023,2,alonso,3,1:29.298,1:28.757,1:28.730
2023,2,russell,4,1:29.592,1:29.132,1:28.857
2023,2,sainz,5,1:29.411,1:28.957,1:28.931
2023,2,stroll,6,1:29.335,1:28.962,1:28.945
2023,2,ocon,7,1:29.707,1:29.255,1:29.078
2023,2,hamilton,8,1:29.689,1:29.374,1:29.223
2023,2,piastri,9,1:29.706,1:29.378,1:29.243
2023,2,gasly,10,1:29.890,1:29.411,1:29.357
2023,2,hulkenberg,11,1:29.547,1:29.451,
2023,2,zhou,12,1:29.654,1:29.461,
2023,2,kevin_magnussen,13,1:29.744,1:29.634,
2023,2,bottas,14,1:29.929,1:29.668,
2023,2,max_verstappen,15,1:28.761,1:49.953,
2023,2,tsunoda,16,1:29.939,,
2023,2,albon,17,1:29.994,,
2023,2,de_vries,18,1:30.244,,
2023,2,norris,19,1:30.447,,
2023,2,sargeant,20,2:08.510,,
2023,3,max_verstappen,1,1:17.384,1:17.056,1:16.732
2023,3,russell,2,1:17.654,1:17.513,1:16.968
2023,3,hamilton,3,1:17.689,1:17.551,1:17.104
2023,3,alonso,4,1:17.832,1:17.283,1:17.139
2023,3,sainz,5,1:17.928,1:17.349,1:17.270
2023,3,stroll,6,1:17.873,1:17.616,1:17.308
2023,3,leclerc,7,1:18.218,1:17.390,1:17.369
2023,3,albon,8,1:17.962,1:17.761,1:17.609
2023,3,gasly,9,1:18.312,1:17.574,1:17.675
2023,3,hulkenberg,10,1:18.029,1:17.412,1:17.735
2023,3,ocon,11,1:17.770,1:17.768,
2023,3,tsunoda,12,1:18.471,1:18.099,
2023,3,norris,13,1:18.243,1:18.119,
2023,3,kevin_magnussen,14,1:18.159,1:18.129,
2023,3,de_vries,15,1:18.450,1:18.335,
2023,3,piastri,16,1:18.517,,
2023,3,zhou,17,1:18.540,,
2023,3,sargeant,18,1:18.557,,
2023,3,bottas,19,1:18.714,,
2023,3,perez,20,,,
2023,4,leclerc,1,1:41.269,1:41.037,1:40.203
2023,4,max_verstappen,2,1:41.398,1:40.822,1:40.391
2023,4,perez,3,1:41.756,1:41.131,1:40.495
2023,4,sainz,4,1:42.197,1:41.369,1:41.016
2023,4,hamilton,5,1:42.113,1:41.650,1:41.177
2023,4,alonso,6,1:41.720,1:41.370,1:41.253
2023,4,norris,7,1:42.154,1:41.485,1:41.281
2023,4,tsunoda,8,1:42.234,1:41.569,1:41.581
2023,4,stroll,9,1:42.524,1:41.576,1:41.611
2023,4,piastri,10,1:42.455,1:41.636,1:41.611
2023,4,russell,11,1:42.073,1:41.654,
2023,4,ocon,12,1:42.622,1:41.798,
2023,4,albon,13,1:42.171,1:41.818,
2023,4,bottas,14,1:42.582,1:42.259,
2023,4,sargeant,15,1:42.242,1:42.395,
2023,4,zhou,16,1:42.642,,
2023,4,hulkenberg,17,1:42.755,,
2023,4,kevin_magnussen,18,1:43.417,,
2023,4,gasly,19,1:44.853,,
2023,4,de_vries,20,1:55.282,,
2023,5,perez,1,1:27.713,1:27.328,1:26.841
2023,5,alonso,2,1:28.179,1:27.097,1:27.202
2023,5,sainz,3,1:27.686,1:27.148,1:27.349
2023,5,kevin_magnussen,4,1:27.809,1:27.673,1:27.767
2023,5,gasly,5,1:28.061,1:27.612,1:27.786
2023,5,russell,6,1:28.086,1:27.743,1:27.804
2023,5,leclerc,7,1:27.713,1:26.964,1:27.861
2023,5,ocon,8,1:27.872,1:27.444,1:27.935
2023,5,max_verstappen,9,1:27.363,1:26.814,
2023,5,bottas,10,1:27.864,1:27.564,
2023,5,albon,11,1:28.234,1:27.795,
2023,5,hulkenberg,12,1:27.945,1:27.903,
2023,5,hamilton,13,1:27.846,1:27.975,
2023,5,zhou,14,1:28.180,1:28.091,
2023,5,de_vries,15,1:28.325,1:28.395,
2023,5,norris,16,1:28.394,,
2023,5,tsunoda,17,1:28.429,,
2023,5,stroll,18,1:28.476,,
2023,5,piastri,19,1:28.484,,
2023,5,sargeant,20,1:28.577,,
2023,6,max_verstappen,1,1:12.386,1:11.908,1:11.365
